name,rating,review_count,price_level,primary_type,business_status,lat,lon,neighborhood,search_type
Jimmy's Coffeehouse,3.7,55.0,,coffee_shop,OPERATIONAL,34.0736978,-118.43938100000001,Westwood,cafe
ExtraMile,2.6,5.0,,convenience_store,OPERATIONAL,34.0633872,-118.4485786,Westwood,cafe
Starbucks Coffee Company,3.5,57.0,2.0,coffee_shop,OPERATIONAL,34.06279,-118.44371,Westwood,cafe
Evelyn & Mo Ostin Music Café,4.3,20.0,,coffee_shop,OPERATIONAL,34.0700839,-118.4405452,Westwood,cafe
Bruin Buzz,4.7,13.0,,coffee_shop,OPERATIONAL,34.070383,-118.44423399999998,Westwood,cafe
Café 1919,4.5,66.0,1.0,cafe,OPERATIONAL,34.0726107,-118.45083470000002,Westwood,cafe
The Pâtisserie at Hotel Bel-Air,3.0,2.0,,pastry_shop,OPERATIONAL,34.086982899999995,-118.4465788,Westwood,bakery
The Living Room at Hotel Bel-Air,5.0,1.0,,lounge_bar,OPERATIONAL,34.086982899999995,-118.4465788,Westwood,bar
Tsujita LA Artisan Noodles,4.5,3101.0,2.0,ramen_restaurant,OPERATIONAL,34.039571099999996,-118.4426526,Westwood,restaurant
Tatsu Ramen,4.3,2393.0,2.0,ramen_restaurant,OPERATIONAL,34.0388722,-118.44238789999999,Westwood,restaurant
Marugame Udon,4.5,1973.0,1.0,japanese_restaurant,OPERATIONAL,34.0401035,-118.4431794,Westwood,restaurant
Millet Crepe Sawtelle,4.6,1638.0,,dessert_shop,OPERATIONAL,34.0404914,-118.44358249999999,Westwood,restaurant
Killer Noodle Tsujita,4.3,1463.0,2.0,ramen_restaurant,OPERATIONAL,34.040324,-118.44284990000001,Westwood,restaurant
Curry House CoCo Ichibanya - Sawtelle,4.4,701.0,1.0,restaurant,OPERATIONAL,34.041011399999995,-118.4439287,Westwood,restaurant
Kura Revolving Sushi Bar,4.4,1843.0,2.0,sushi_restaurant,OPERATIONAL,34.0393305,-118.44170170000001,Westwood,restaurant
Tigawok Mini Bowls - Sawtelle,4.6,431.0,1.0,chinese_restaurant,OPERATIONAL,34.0375367,-118.44047119999999,Westwood,restaurant
Zankou Chicken W. Los Angeles,4.4,2233.0,1.0,chicken_restaurant,OPERATIONAL,34.0471585,-118.4437234,Westwood,restaurant
Sichuan Impression,4.2,707.0,2.0,chinese_restaurant,OPERATIONAL,34.0481991,-118.4433111,Westwood,restaurant
Colony,3.3,510.0,2.0,food_court,OPERATIONAL,34.045789299999996,-118.45153110000001,Westwood,restaurant
Bonsai Coffee & Bar,4.4,323.0,1.0,coffee_shop,OPERATIONAL,34.044900999999996,-118.45392969999999,Westwood,cafe
Artelice Pâtisserie,4.8,656.0,1.0,dessert_shop,OPERATIONAL,34.0381149,-118.4417864,Westwood,cafe
Chitchat Coffee + Matcha,4.5,328.0,,cafe,OPERATIONAL,34.0427274,-118.44493209999999,Westwood,cafe
Lady M Cake Boutique - Sawtelle,4.1,401.0,3.0,cake_shop,OPERATIONAL,34.0411412,-118.44400179999998,Westwood,cafe
Teaspoon Sawtelle,4.6,493.0,1.0,tea_house,OPERATIONAL,34.0409371,-118.44436979999999,Westwood,cafe
10 Speed Coffee Sawtelle,4.4,107.0,1.0,coffee_shop,OPERATIONAL,34.0411808,-118.4440333,Westwood,cafe
Coffee Tomo,4.2,318.0,1.0,coffee_shop,OPERATIONAL,34.0394602,-118.4428837,Westwood,cafe
The Nickel Mine,4.2,620.0,2.0,sports_bar,OPERATIONAL,34.0460468,-118.4507368,Westwood,bar
Wood Ranch Brentwood,4.5,344.0,2.0,barbecue_restaurant,OPERATIONAL,34.0491285,-118.46096119999999,Westwood,bar
Tuscan Son Cafe Breakfast/Lunch/Dinner,4.5,246.0,2.0,italian_restaurant,OPERATIONAL,34.0514693,-118.43220140000001,Westwood,bar
Juquila Restaurant,4.1,438.0,1.0,mexican_restaurant,OPERATIONAL,34.0445822,-118.45473030000001,Westwood,bar
dots space KARAOKE,4.8,185.0,,bar,OPERATIONAL,34.039056099999996,-118.44145519999998,Westwood,bar
Qusqo Bistro and Gallery,4.1,233.0,2.0,peruvian_restaurant,OPERATIONAL,34.0444417,-118.4550278,Westwood,bar
The Mulberry LA,4.5,66.0,,restaurant,OPERATIONAL,34.0438839,-118.4459658,Westwood,bar
Sawtelle Sake,5.0,13.0,,wine_bar,OPERATIONAL,34.0431743,-118.44531739999998,Westwood,bar
Westfield Century City,4.5,14625.0,,shopping_mall,OPERATIONAL,34.0586592,-118.4190309,Westwood,restaurant
Century City Mall Dining Terrace,4.6,1516.0,,food_court,OPERATIONAL,34.057709,-118.4191898,Westwood,restaurant
Eataly,4.1,1835.0,3.0,italian_restaurant,OPERATIONAL,34.060432,-118.41873090000001,Westwood,restaurant
Haidilao Hot Pot Century City,4.9,3153.0,2.0,hot_pot_restaurant,OPERATIONAL,34.0595943,-118.41874770000001,Westwood,restaurant
Javier's,4.4,2907.0,3.0,mexican_restaurant,OPERATIONAL,34.0590869,-118.4207455,Westwood,restaurant
McDonald's,3.6,2758.0,1.0,fast_food_restaurant,OPERATIONAL,34.0565916,-118.4259707,Westwood,restaurant
Ramen Nagi,4.5,603.0,2.0,ramen_restaurant,OPERATIONAL,34.059263699999995,-118.41965789999999,Westwood,restaurant
CHAGEE Modern Teahouse,3.4,337.0,,tea_house,OPERATIONAL,34.0590365,-118.42056799999999,Westwood,cafe
American Girl Place - Los Angeles,4.4,1604.0,3.0,store,OPERATIONAL,34.058288,-118.41891910000001,Westwood,cafe
Chamberlain Coffee,4.1,172.0,,coffee_shop,OPERATIONAL,34.0585792,-118.41822839999999,Westwood,cafe
Zinqué,4.3,551.0,2.0,restaurant,OPERATIONAL,34.059187699999995,-118.420155,Westwood,cafe
Clementine,4.4,537.0,2.0,cafe,OPERATIONAL,34.0602538,-118.4208483,Westwood,cafe
Cafe Knotted Westfield Century City,4.4,129.0,,cafe,OPERATIONAL,34.0574863,-118.41833169999998,Westwood,cafe
"Bacio di Latte | Westfield Century City, LA",4.7,338.0,2.0,ice_cream_shop,OPERATIONAL,34.0592271,-118.42022469999999,Westwood,bakery
85°C Bakery Cafe - Century City,4.2,509.0,1.0,bakery,OPERATIONAL,34.0579277,-118.4186709,Westwood,bakery
Cha Cha Matcha (CENTURY CITY),4.1,171.0,2.0,cafe,OPERATIONAL,34.0590031,-118.41886600000001,Westwood,bakery
Bake Cheese Tart,4.5,157.0,2.0,bakery,OPERATIONAL,34.059069799999996,-118.41876529999999,Westwood,bakery
Cinnabon,3.9,35.0,1.0,bakery,OPERATIONAL,34.0593723,-118.41988039999998,Westwood,bakery
Toscanova,4.1,480.0,2.0,italian_restaurant,OPERATIONAL,34.05904720000001,-118.42051389999999,Westwood,bar
Blitzen's Bar,3.3,3.0,,bar,OPERATIONAL,34.058096600000006,-118.4183374,Westwood,bar
Baltaire Restaurant,4.5,1057.0,4.0,restaurant,OPERATIONAL,34.0542596,-118.46399849999999,Westwood,restaurant
Coral Tree Cafe,4.3,1023.0,2.0,american_restaurant,OPERATIONAL,34.054223799999995,-118.46381129999999,Westwood,restaurant
Great White,4.1,75.0,,restaurant,OPERATIONAL,34.0533335,-118.46334739999998,Westwood,restaurant
Pizzana,4.4,1107.0,2.0,pizza_restaurant,OPERATIONAL,34.0533058,-118.4660211,Westwood,restaurant
SUGARFISH by sushi nozawa,4.6,755.0,3.0,japanese_restaurant,OPERATIONAL,34.0535001,-118.46279200000001,Westwood,restaurant
Malou Coffee,4.4,142.0,,coffee_shop,OPERATIONAL,34.053061899999996,-118.46461969999999,Westwood,cafe
Caffe Luxxe,4.4,194.0,,coffee_shop,OPERATIONAL,34.0534926,-118.4625185,Westwood,cafe
Flour Pizzeria & Cafe,4.6,295.0,2.0,pizza_restaurant,OPERATIONAL,34.0535293,-118.4647485,Westwood,cafe
7-Eleven,3.2,89.0,1.0,convenience_store,OPERATIONAL,34.049681899999996,-118.4600003,Westwood,cafe
Starbucks Coffee Company,4.1,294.0,2.0,coffee_shop,OPERATIONAL,34.064479999999996,-118.46940000000001,Westwood,cafe
Starbucks Coffee Company,4.1,443.0,2.0,coffee_shop,OPERATIONAL,34.05372,-118.46611999999999,Westwood,cafe
SusieCakes - Brentwood,4.5,152.0,2.0,cake_shop,OPERATIONAL,34.0532436,-118.46595450000001,Westwood,bakery
Clark Street Bakery,4.4,116.0,1.0,bakery,OPERATIONAL,34.0643927,-118.4693338,Westwood,bakery
Belwood Bakery,4.6,223.0,2.0,bakery,OPERATIONAL,34.0652827,-118.4694913,Westwood,bakery
Winston Pies,4.4,173.0,2.0,bakery,OPERATIONAL,34.0535624,-118.46458039999999,Westwood,bakery
Hank's Bagels,4.5,15.0,,bagel_shop,OPERATIONAL,34.06436,-118.4699356,Westwood,bakery
Katsuya Brentwood,4.4,776.0,3.0,sushi_restaurant,OPERATIONAL,34.0533529,-118.4683949,Westwood,bar
Rosti Tuscan Kitchen - Brentwood,4.2,104.0,2.0,italian_restaurant,OPERATIONAL,34.053021099999995,-118.46689080000002,Westwood,bar
Bar Toscana,4.4,28.0,2.0,italian_restaurant,OPERATIONAL,34.0541909,-118.4631879,Westwood,bar
S Bar Brentwood,4.4,14.0,,cocktail_bar,OPERATIONAL,34.0536143,-118.46846789999998,Westwood,bar
Brentwood Fine Wines,5.0,27.0,,liquor_store,OPERATIONAL,34.0527578,-118.46729409999999,Westwood,bar
Baja Norté,4.6,80.0,3.0,mexican_restaurant,CLOSED_TEMPORARILY,34.0646151,-118.4689942,Westwood,bar
Bacari Silverlake,4.5,1631.0,3.0,mediterranean_restaurant,OPERATIONAL,34.090119699999995,-118.27758039999999,Silver Lake,restaurant
Pine and Crane Silverlake,4.6,1514.0,2.0,taiwanese_restaurant,OPERATIONAL,34.0905285,-118.2771309,Silver Lake,restaurant
Pijja Palace,4.1,729.0,2.0,restaurant,OPERATIONAL,34.081100899999996,-118.2704567,Silver Lake,restaurant
33 Taps Silver Lake,4.5,1390.0,2.0,sports_bar,OPERATIONAL,34.0909115,-118.2781996,Silver Lake,restaurant
The Win~Dow Silver Lake,4.5,618.0,1.0,hamburger_restaurant,OPERATIONAL,34.0909464,-118.27736249999998,Silver Lake,restaurant
Millie's Cafe,4.6,1645.0,2.0,restaurant,OPERATIONAL,34.0892372,-118.27697749999999,Silver Lake,restaurant
LAMILL Coffee - Silverlake,4.2,717.0,2.0,coffee_shop,OPERATIONAL,34.088840999999995,-118.2686477,Silver Lake,restaurant
Tierra Mia Coffee,4.6,1646.0,1.0,coffee_shop,OPERATIONAL,34.0782976,-118.26287879999998,Silver Lake,restaurant
Botanica Restaurant and Market,4.5,530.0,2.0,restaurant,OPERATIONAL,34.0884858,-118.2688688,Silver Lake,restaurant
"Sticky Rice, Echo Park",4.6,1729.0,2.0,thai_restaurant,OPERATIONAL,34.0778506,-118.25941879999999,Silver Lake,restaurant
The Black Cat,4.5,687.0,2.0,american_restaurant,OPERATIONAL,34.092078,-118.279745,Silver Lake,restaurant
Larchmont Bungalow Cafe,4.4,734.0,2.0,restaurant,OPERATIONAL,34.077022,-118.2640069,Silver Lake,restaurant
Izakaya Osen,4.4,986.0,3.0,japanese_restaurant,OPERATIONAL,34.083304999999996,-118.2732155,Silver Lake,restaurant
Night + Market Song,4.4,904.0,2.0,thai_restaurant,OPERATIONAL,34.0869028,-118.2758444,Silver Lake,restaurant
Casita Del Campo,4.4,1556.0,2.0,mexican_restaurant,OPERATIONAL,34.0973851,-118.2751654,Silver Lake,restaurant
The Silver Lake House (by Leela Thai),4.5,624.0,1.0,thai_restaurant,OPERATIONAL,34.090196899999995,-118.2678581,Silver Lake,restaurant
Silverlake Ramen,4.5,1680.0,2.0,ramen_restaurant,OPERATIONAL,34.0835882,-118.27366939999999,Silver Lake,restaurant
Azizam,4.7,241.0,1.0,persian_restaurant,OPERATIONAL,34.0837682,-118.27381550000001,Silver Lake,restaurant
The Semi-Tropic,4.7,486.0,2.0,bar,OPERATIONAL,34.0800273,-118.25991780000001,Silver Lake,restaurant
Bodega Park,4.5,239.0,,sandwich_shop,OPERATIONAL,34.0825533,-118.27325629999999,Silver Lake,restaurant
Intelligentsia Coffee Silver Lake Coffeebar,4.4,1112.0,2.0,coffee_shop,OPERATIONAL,34.092064199999996,-118.28024769999999,Silver Lake,cafe
Lyric Hyperion Theater & Cafe,4.7,380.0,1.0,comedy_club,OPERATIONAL,34.098814,-118.2736858,Silver Lake,cafe
Masa of Echo Park Bakery & Cafe,4.6,2375.0,2.0,pizza_restaurant,OPERATIONAL,34.0775825,-118.25960760000001,Silver Lake,cafe
Café Tropical,4.5,637.0,1.0,cuban_restaurant,OPERATIONAL,34.0828823,-118.27356089999998,Silver Lake,cafe
Gong Gan,4.6,170.0,,cafe,OPERATIONAL,34.0823653,-118.27220170000001,Silver Lake,cafe
Dayglow,4.6,397.0,,coffee_shop,OPERATIONAL,34.0855885,-118.27513499999999,Silver Lake,cafe
McDonald's,3.8,1772.0,1.0,fast_food_restaurant,OPERATIONAL,34.080599,-118.26063900000001,Silver Lake,cafe
Tartine Silver Lake,4.3,183.0,2.0,bakery,OPERATIONAL,34.092358,-118.27993629999999,Silver Lake,cafe
Valerie Echo Park,4.6,305.0,2.0,bakery,OPERATIONAL,34.0833882,-118.25467699999999,Silver Lake,cafe
Starbucks,4.0,296.0,2.0,coffee_shop,OPERATIONAL,34.07982,-118.25984999999999,Silver Lake,cafe
La Colombe Coffee Workshop,4.5,315.0,2.0,cafe,OPERATIONAL,34.091581399999995,-118.2798729,Silver Lake,cafe
Pho Café,3.7,202.0,2.0,restaurant,OPERATIONAL,34.0826703,-118.27241920000002,Silver Lake,cafe
Supersweet Tattoos and Coffee,4.6,273.0,,store,OPERATIONAL,34.0795694,-118.26046500000001,Silver Lake,cafe
Malaya Coffee - Silverlake,4.8,61.0,,coffee_shop,OPERATIONAL,34.0827229,-118.27231619999999,Silver Lake,cafe
Alfred Coffee,4.0,325.0,2.0,coffee_shop,OPERATIONAL,34.0875427,-118.2756049,Silver Lake,cafe
Ceci's Gastronomia,4.7,199.0,2.0,italian_restaurant,OPERATIONAL,34.082097399999995,-118.27184039999999,Silver Lake,cafe
Vons,4.1,1980.0,,grocery_store,OPERATIONAL,34.079517599999996,-118.26126070000001,Silver Lake,bakery
Maury's,4.6,495.0,,bagel_shop,OPERATIONAL,34.0769455,-118.27561139999999,Silver Lake,bakery
Cinnaholic,4.4,336.0,2.0,bakery,OPERATIONAL,34.0771584,-118.26468670000001,Silver Lake,bakery
United Bread & Pastry,4.6,194.0,1.0,bakery,OPERATIONAL,34.090494299999996,-118.2769845,Silver Lake,bakery
Yeastie Boys Bagels,3.4,242.0,,bagel_shop,OPERATIONAL,34.0915701,-118.2798641,Silver Lake,bakery
Lark Cake Shop,4.1,160.0,2.0,cake_shop,OPERATIONAL,34.0875294,-118.27553470000001,Silver Lake,bakery
Baskin-Robbins,4.2,117.0,1.0,ice_cream_shop,OPERATIONAL,34.0890936,-118.2768141,Silver Lake,bakery
Vons Bakery,5.0,1.0,,bakery,OPERATIONAL,34.079462,-118.26128639999999,Silver Lake,bakery
LA Bagels,4.8,73.0,,bagel_shop,OPERATIONAL,34.0801733,-118.26980739999999,Silver Lake,bakery
K & K Donuts,4.5,70.0,,donut_shop,OPERATIONAL,34.0779352,-118.2636067,Silver Lake,bakery
Modern Bread and Bagel,4.7,34.0,,bakery,OPERATIONAL,34.09102,-118.27730090000001,Silver Lake,bakery
Gemini Bakehouse,4.7,24.0,,bakery,CLOSED_TEMPORARILY,34.082761,-118.27253379999999,Silver Lake,bakery
El Cid,4.2,817.0,2.0,event_venue,OPERATIONAL,34.093815899999996,-118.28242509999998,Silver Lake,bar
4100 Bar,4.3,435.0,1.0,bar,OPERATIONAL,34.0930087,-118.28150879999998,Silver Lake,bar
Eagle LA,4.3,238.0,2.0,bar,OPERATIONAL,34.0911545,-118.28397269999999,Silver Lake,bar
Seco,4.3,82.0,,bar,OPERATIONAL,34.0912267,-118.27948099999998,Silver Lake,bar
The Thirsty Crow,4.4,355.0,2.0,bar,OPERATIONAL,34.0836876,-118.27374539999998,Silver Lake,bar
The Silverlake Lounge,4.1,305.0,2.0,bar,OPERATIONAL,34.0829163,-118.27364349999999,Silver Lake,bar
Tacolina,4.3,129.0,,restaurant,OPERATIONAL,34.0821475,-118.27195719999999,Silver Lake,bar
Levant Bistro + Bake Shop,4.7,377.0,2.0,lebanese_restaurant,OPERATIONAL,34.0770821,-118.2642917,Silver Lake,bar
Kalaveras,4.1,458.0,2.0,cocktail_bar,OPERATIONAL,34.0777594,-118.28059499999998,Silver Lake,bar
El Prado,4.5,231.0,2.0,bar,OPERATIONAL,34.0778909,-118.25951489999999,Silver Lake,bar
Bar Bandini,4.3,245.0,2.0,wine_bar,OPERATIONAL,34.0773082,-118.2654713,Silver Lake,bar
Bar Besito,4.3,90.0,,spanish_restaurant,OPERATIONAL,34.0894372,-118.2681188,Silver Lake,bar
The Red Lion Tavern,4.5,1545.0,2.0,beer_garden,OPERATIONAL,34.0992197,-118.2589248,Silver Lake,restaurant
McDonald's,3.7,1903.0,1.0,fast_food_restaurant,OPERATIONAL,34.095333,-118.28398789999999,Silver Lake,restaurant
Edendale Restaurant and Bar,4.5,571.0,2.0,bar,OPERATIONAL,34.107513499999996,-118.2659008,Silver Lake,restaurant
BURGERS NEVER SAY DIE,4.3,1261.0,,hamburger_restaurant,OPERATIONAL,34.099877899999996,-118.25895759999999,Silver Lake,restaurant
Astro Family Restaurant,4.3,1479.0,2.0,diner,OPERATIONAL,34.1044269,-118.25870239999999,Silver Lake,restaurant
Forage,4.5,325.0,2.0,californian_restaurant,OPERATIONAL,34.1072488,-118.26418799999999,Silver Lake,restaurant
Drugstore Cowboy,4.6,156.0,,bar,OPERATIONAL,34.095135,-118.2837281,Silver Lake,restaurant
"sweetgreen - Healthy Salads, Wraps, and Bowls",4.0,294.0,2.0,salad_shop,OPERATIONAL,34.092572499999996,-118.28009259999999,Silver Lake,restaurant
Rick's Drive In & Out,4.4,2503.0,1.0,hamburger_restaurant,OPERATIONAL,34.1060328,-118.25621629999999,Silver Lake,restaurant
Dinosaur Coffee,4.4,635.0,2.0,coffee_shop,OPERATIONAL,34.0952948,-118.28380579999998,Silver Lake,cafe
Makisupa Coffee Bar,4.5,83.0,,coffee_shop,OPERATIONAL,34.108094,-118.2678844,Silver Lake,cafe
Constellation Coffee,4.7,189.0,1.0,coffee_shop,OPERATIONAL,34.102052199999996,-118.25873270000001,Silver Lake,cafe
Broome St. General Store,4.5,102.0,2.0,cafe,OPERATIONAL,34.1082215,-118.26854159999999,Silver Lake,cafe
Starbucks Coffee Company,4.3,449.0,2.0,coffee_shop,OPERATIONAL,34.10407,-118.25901,Silver Lake,cafe
Muddy Paw Coffee Silverlake,4.6,301.0,2.0,coffee_shop,OPERATIONAL,34.0868792,-118.2757242,Silver Lake,cafe
7-Eleven,2.6,48.0,1.0,convenience_store,OPERATIONAL,34.1092302,-118.27072890000001,Silver Lake,cafe
Starbucks Coffee Company,4.3,170.0,2.0,coffee_shop,OPERATIONAL,34.10765,-118.27310999999997,Silver Lake,cafe
Friends and Family Silverlake,4.3,19.0,,cafe,OPERATIONAL,34.099877899999996,-118.25892069999999,Silver Lake,cafe
7-Eleven,3.8,32.0,1.0,convenience_store,OPERATIONAL,34.08922330000001,-118.26899309999999,Silver Lake,cafe
AT Center,5.0,26.0,,wellness_center,OPERATIONAL,34.0953981,-118.2766232,Silver Lake,cafe
Coffee Memes Silver Lake,4.5,198.0,2.0,coffee_shop,OPERATIONAL,34.0905944,-118.27717199999998,Silver Lake,cafe
Whole Foods Market,4.2,1659.0,3.0,grocery_store,OPERATIONAL,34.1028814,-118.2584344,Silver Lake,bakery
Whole Foods Bakery,1.0,1.0,,bakery,OPERATIONAL,34.102837099999995,-118.2583873,Silver Lake,bakery
Mamolos Fine Pastries,3.8,39.0,,bakery,OPERATIONAL,34.107853999999996,-118.27247799999999,Silver Lake,bakery
Akbar,4.3,323.0,1.0,bar,OPERATIONAL,34.0956782,-118.28426669999998,Silver Lake,bar
Tiki-Ti,4.7,765.0,2.0,bar,OPERATIONAL,34.0974753,-118.28578230000001,Silver Lake,bar
Cha Cha Lounge,4.3,424.0,1.0,lounge_bar,OPERATIONAL,34.0993602,-118.2595171,Silver Lake,bar
L & E Oyster Bar,4.5,408.0,2.0,oyster_bar_restaurant,OPERATIONAL,34.089008299999996,-118.26898059999999,Silver Lake,bar
Bar Stella,3.8,70.0,,bar,OPERATIONAL,34.092140799999996,-118.28040809999997,Silver Lake,bar
TENANTS OF THE TREES,2.4,464.0,2.0,cocktail_bar,OPERATIONAL,34.108300199999995,-118.27147569999998,Silver Lake,bar
Untamed Spirits,4.9,68.0,,sports_bar,OPERATIONAL,34.1059714,-118.2730179,Silver Lake,bar
Original Tommy's,4.6,10247.0,1.0,hamburger_restaurant,OPERATIONAL,34.0695383,-118.2764832,Silver Lake,restaurant
Dollar Hits,4.4,1007.0,1.0,filipino_restaurant,OPERATIONAL,34.0714639,-118.27292849999999,Silver Lake,restaurant
Quarter Sheets,4.6,467.0,,pizza_restaurant,OPERATIONAL,34.0758778,-118.2543297,Silver Lake,restaurant
Donna's,4.5,219.0,2.0,restaurant,OPERATIONAL,34.0762745,-118.2566492,Silver Lake,restaurant
Doubting Thomas,4.4,444.0,2.0,cafe,OPERATIONAL,34.0718868,-118.2733906,Silver Lake,restaurant
Woon - Filipinotown,4.5,402.0,2.0,chinese_restaurant,OPERATIONAL,34.074179,-118.27939769999999,Silver Lake,restaurant
McDonald's,3.8,2416.0,1.0,fast_food_restaurant,OPERATIONAL,34.07057220000001,-118.2682112,Silver Lake,restaurant
Laveta,4.5,321.0,,coffee_shop,OPERATIONAL,34.0661128,-118.26017329999999,Silver Lake,restaurant
Stories,4.5,758.0,1.0,book_store,OPERATIONAL,34.0773434,-118.25909129999998,Silver Lake,cafe
Stereoscope Coffee,4.4,325.0,1.0,coffee_shop,OPERATIONAL,34.0760901,-118.25524340000001,Silver Lake,cafe
Honey Hi,4.4,410.0,2.0,breakfast_restaurant,OPERATIONAL,34.0769058,-118.2581031,Silver Lake,cafe
Cafecito Organico Silver Lake,4.4,559.0,2.0,coffee_shop,OPERATIONAL,34.080469799999996,-118.2843486,Silver Lake,cafe
Starbucks Coffee Company,4.1,879.0,2.0,coffee_shop,OPERATIONAL,34.06304,-118.27233,Silver Lake,cafe
Tribal Cafe,4.6,899.0,1.0,cafe,OPERATIONAL,34.0687278,-118.26263480000001,Silver Lake,cafe
Couplet Coffee,4.4,115.0,,coffee_shop,OPERATIONAL,34.0682861,-118.2622637,Silver Lake,cafe
Clark Street Bakery,4.3,328.0,2.0,bakery,OPERATIONAL,34.0665189,-118.2607032,Silver Lake,bakery
Brooklyn Bagel Bakery,4.0,578.0,1.0,bagel_shop,OPERATIONAL,34.067619799999996,-118.27202860000001,Silver Lake,bakery
Gigis Café Cubano,4.4,1660.0,1.0,cuban_restaurant,OPERATIONAL,34.0705218,-118.2695536,Silver Lake,bakery
Kien Giang Bakery aka KG Bakery,4.8,162.0,1.0,bakery,OPERATIONAL,34.079785799999996,-118.25586639999997,Silver Lake,bakery
Winchell's Donut House,4.1,572.0,1.0,donut_shop,OPERATIONAL,34.0664049,-118.2707578,Silver Lake,bakery
Nissi Restaurant And Bakery,4.1,151.0,1.0,bakery,OPERATIONAL,34.0653687,-118.26811059999999,Silver Lake,bakery
Good Time Donut,4.3,70.0,1.0,donut_shop,OPERATIONAL,34.072322899999996,-118.27480879999999,Silver Lake,bakery
Echo Park Donut,4.5,155.0,1.0,donut_shop,OPERATIONAL,34.0782119,-118.25663490000001,Silver Lake,bakery
El Moro,4.1,200.0,,bakery,OPERATIONAL,34.076011900000005,-118.2561531,Silver Lake,bakery
My Mom's BakeShop,3.6,29.0,,bakery,OPERATIONAL,34.0714958,-118.27302069999999,Silver Lake,bakery
H&H Bagels,4.4,19.0,,bagel_shop,OPERATIONAL,34.0755076,-118.25543809999999,Silver Lake,bakery
Bar Flores,4.5,361.0,3.0,bar,OPERATIONAL,34.07626,-118.25667000000001,Silver Lake,bar
Lowboy,4.2,381.0,2.0,bar,OPERATIONAL,34.0762828,-118.2567722,Silver Lake,bar
Little Joy Cocktails,4.1,348.0,2.0,cocktail_bar,OPERATIONAL,34.075662,-118.2544047,Silver Lake,bar
Crawfords,4.6,493.0,1.0,bar,OPERATIONAL,34.0695939,-118.27750329999999,Silver Lake,bar
Rodeo Mexican Grill,4.4,1471.0,2.0,mexican_restaurant,OPERATIONAL,34.0776509,-118.2590098,Silver Lake,bar
Gold Room,4.0,417.0,1.0,bar,OPERATIONAL,34.0764558,-118.25710169999999,Silver Lake,bar
La Fe,4.6,91.0,,bar,OPERATIONAL,34.0763415,-118.2558418,Silver Lake,bar
1642,4.6,217.0,1.0,bar,OPERATIONAL,34.068251,-118.2623667,Silver Lake,bar
Panamerican Night Club,3.9,175.0,1.0,night_club,OPERATIONAL,34.0726975,-118.27497240000001,Silver Lake,bar
Bacetti Trattoria,4.5,291.0,2.0,italian_restaurant,OPERATIONAL,34.080234499999996,-118.2554923,Silver Lake,restaurant
El Compadre,4.3,1572.0,2.0,mexican_restaurant,OPERATIONAL,34.075174,-118.25314200000001,Silver Lake,restaurant
Monty’s Good Burger,4.4,1074.0,2.0,hamburger_restaurant,OPERATIONAL,34.0763649,-118.2560048,Silver Lake,restaurant
Canyon Coffee,4.5,247.0,2.0,cafe,OPERATIONAL,34.0813787,-118.25473039999999,Silver Lake,cafe
Lady Byrd Cafe,3.9,781.0,2.0,cafe,OPERATIONAL,34.0895832,-118.2497678,Silver Lake,cafe
Woodcat Coffee,4.5,337.0,2.0,coffee_shop,OPERATIONAL,34.0761475,-118.25640810000002,Silver Lake,cafe
Hey Hey Drinks,4.3,326.0,1.0,tea_house,OPERATIONAL,34.0767629,-118.25663670000002,Silver Lake,cafe
The Short Stop,4.2,694.0,1.0,bar,OPERATIONAL,34.0753365,-118.2535448,Silver Lake,bar
Same Same Thai,4.3,247.0,2.0,thai_restaurant,OPERATIONAL,34.0825812,-118.2722409,Silver Lake,bar
